id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_d1;ds_dd2;ds_d3;ds_tipo;vl_arrecadacao
43875464;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;221 - ENSINO FUNDAMENTAL - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;4885,54
43875466;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;310 - SAÚDE - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19200000 - Indenizações, Restituições e Ressarcimentos;19210000 - Indenizações;19219900 - Outras Indenizações;19219900 - Outras Indenizações;19219901 - Outras Indenizações - Principal;556,06
43875468;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;311 - SAÚDE - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;4163,63
43875469;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;320 - SAÚDE - TAXAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11200000 - Taxas;11210000 - Taxas pelo Exercício do Poder de Polícia;11215000 - Taxa de Fiscalização de Vigilância Sanitária;11215000 - Taxa de Fiscalização de Vigilância Sanitária;11215001 - Taxa de Fiscalização de Vigilância Sanitária - Principal;6671,78
43875470;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;320 - SAÚDE - TAXAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11200000 - Taxas;11210000 - Taxas pelo Exercício do Poder de Polícia;11215000 - Taxa de Fiscalização de Vigilância Sanitária;11215000 - Taxa de Fiscalização de Vigilância Sanitária;11215003 - Taxa de Fiscalização de Vigilância Sanitária - Dívida Ativa;5145,96
43875471;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;320 - SAÚDE - TAXAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11200000 - Taxas;11210000 - Taxas pelo Exercício do Poder de Polícia;11215000 - Taxa de Fiscalização de Vigilância Sanitária;11215000 - Taxa de Fiscalização de Vigilância Sanitária;11215004 - Taxa de Fiscalização de Vigilância Sanitária - Dívida Ativa - Multas e Juros;5685,95
43875472;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;411 - TRÂNSITO - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1489,03
43875473;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;450 - TRÂNSITO - FISCALIZAÇÃO;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19100000 - Multas Administrativas, Contratuais e Judiciais;19110000 - Multas Administrativas, Contratuais e Judiciais;19110100 - Multas Previstas em Legislação Específica;19110100 - Multas Previstas em Legislação Específica;19110102 - Multas Previstas em Legislação Específica -  Multas e Juros;92216,10
43875475;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;01 - TESOURO;511 - ASSISTÊNCIA SOCIAL - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1197,20
43875498;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;100 - GERAL TOTAL;19 - TROCA DE ILUMINAÇÃO CONVENCIONAL POR TECNOLOGIA LED.;20000000 - Receitas de Capital;24000000 - Transferências de Capital;24200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;24220000 - Transferências de Convênios dos Estados e DF e de Suas Entidades ;24229900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;24229900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;24229901 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal;202063,32
43875512;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;111 - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;965,22
43875513;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;02 - QESE ESTADUAL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;2241,96
43875515;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;04 - Merenda Escolar Estadual;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1244,18
43875520;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;261 - EDUCAÇÃO - FUNDEB - MAGISTÉRIO;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17500000 - Transferências de Outras Instituições Públicas;17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB - Principal;9521080,73
43875523;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;263 - EDUCAÇÃO - FUNDEB-REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;29049,47
43875528;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;40 - REPASSE ESTADUAL - GLICEMIA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17230000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235001 - Transferências de Recursos do Sistema Único de Saúde - SUS - Principal;15310,00
43875529;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;41 - REPASSE ESTADUAL - QUALIS UBS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;6125,04
43875531;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;83 - Pró Santa Casa;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1315,36
43875532;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;84 - Aedes Aegyphiti - Custeio Estadual;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;5,03
43875534;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;12 - Emenda Impositiva nº 2021.005.20224 - Equip. UBS Itapeva - Res. 86;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;984,31
43875535;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;13 - Emenda Parlamentar nº 2021.058.32579 -Equip. Informatica - Res. 134;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;952,29
43875536;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;11 - IGM SUS Paulista;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17230000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235001 - Transferências de Recursos do Sistema Único de Saúde - SUS - Principal;311170,00
43875537;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;13 - Resol. SS nº 13 de 24/01/2025 - Antecipa IGM SUS Paulista - Dengue;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17230000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235001 - Transferências de Recursos do Sistema Único de Saúde - SUS - Principal;311170,00
43875538;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;50 - Emenda Impositiva  - Aquisição de Veículo;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1393,37
43875539;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;34 - Emenda nº 2022.253.43473 - Res. SS76 - Reforma Bela Vista;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;26,44
43875540;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;76 - Emenda Parlamentar nº2022.058.37625 - Ref. ESF Vila Amorim;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;503,41
43875541;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;19 - Tabela SUS Paulista - Anexo II Ambulatorial - Resolução SS Nº198;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17230000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235001 - Transferências de Recursos do Sistema Único de Saúde - SUS - Principal;17814,35
43875542;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;74 - Emenda Impositiva nº 2022.070.37404 - Equip. Ultrassom;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;3728,94
43875543;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;311 - SAÚDE - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;7851,32
43875545;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;12 - BENEFICIO DE PRESTAÇÃO CONTINUADA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;425,91
43875546;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;12 - BENEFICIO DE PRESTAÇÃO CONTINUADA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17240000 - Transferências de Convênios dos Estados e DF e de Suas Entidades;17249900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;17249900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;17249901 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal;356732,18
43875548;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;25 - Proteção Basica Estadual;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17240000 - Transferências de Convênios dos Estados e DF e de Suas Entidades;17249900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;17249900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;17249901 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal;19560,00
43875549;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;1;Janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;26 - Proteção Especial Estadual;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17240000 - Transferências de Convênios dos Estados e DF e de Suas Entidades;17249900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;17249900 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;17249901 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal;138840,00
